"","ID","Name","Sex","Age","Height","Weight","Team","NOC","Games","Year","Season","City","Sport","Event","Medal"
"2136",39493,"Bruna Genovese","F",31,161,50,"Italy","ITA","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Women's Marathon",NA
"2137",49479,"Anders Sren Holmertz (Johansson-)","M",27,185,73,"Sweden","SWE","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 200 metres Freestyle",NA
"2138",120724,"Franco Tognini","M",24,167,NA,"Italy","ITA","1932 Summer",1932,"Summer","Los Angeles","Gymnastics","Gymnastics Men's Floor Exercise",NA
"2139",131623,"Kay Frances Worthington (-Teti)","F",28,177,72,"Canada","CAN","1988 Summer",1988,"Summer","Seoul","Rowing","Rowing Women's Double Sculls",NA
"2140",39083,"Blake Gaudry","M",24,179,72,"Australia","AUS","2016 Summer",2016,"Summer","Rio de Janeiro","Trampolining","Trampolining Men's Individual",NA
"2141",61563,"Sandra Phyllis ""Sandy"" Knott","F",27,170,57,"United States","USA","1964 Summer",1964,"Summer","Tokyo","Athletics","Athletics Women's 800 metres",NA
"2142",3551,"Gudmund Birger Amundin","M",32,NA,NA,"Gteborgs Roddklubb-1","SWE","1912 Summer",1912,"Summer","Stockholm","Rowing","Rowing Men's Coxed Eights",NA
"2143",59875,"Kim Gi-Hui","M",23,186,77,"South Korea","KOR","2012 Summer",2012,"Summer","London","Football","Football Men's Football","Bronze"
"2144",29273,"Manuel Jorge Domnguez Daz","M",21,174,70,"Spain","ESP","1984 Summer",1984,"Summer","Los Angeles","Cycling","Cycling Men's Road Race, Individual",NA
"2145",92589,"Alicja Iwona Pczak (-Graczyk)","F",30,168,52,"Poland","POL","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 100 metres Breaststroke",NA
"2146",712,"Hctor H. Acosta","M",26,180,81,"Argentina","ARG","1960 Summer",1960,"Summer","Roma","Cycling","Cycling Men's Team Pursuit, 4,000 metres",NA
"2147",24432,"Guy Cury","M",26,181,74,"France","FRA","1956 Summer",1956,"Summer","Melbourne","Athletics","Athletics Men's 400 metres Hurdles",NA
"2148",124919,"Arent Izak van Soelen","M",NA,180,NA,"Springbok","RSA","1932 Summer",1932,"Summer","Los Angeles","Sailing","Sailing Mixed Two Person Keelboat",NA
"2149",96383,"Ji Pospil","M",21,200,89,"Czechoslovakia","TCH","1972 Summer",1972,"Summer","Munich","Basketball","Basketball Men's Basketball",NA
"2150",72125,"Pablo Ral Lugo Cruz","M",19,NA,NA,"Puerto Rico","PUR","1952 Summer",1952,"Summer","Helsinki","Boxing","Boxing Men's Flyweight",NA
"2151",101661,"Irina Konstantinovna Rodnina (-Zaytseva, -Minkovskaya)","F",22,152,41,"Soviet Union-1","URS","1972 Winter",1972,"Winter","Sapporo","Figure Skating","Figure Skating Mixed Pairs","Gold"
"2152",3622,"Yasemin Ecem Anagz","F",17,165,66,"Turkey","TUR","2016 Summer",2016,"Summer","Rio de Janeiro","Archery","Archery Women's Individual",NA
"2153",99506,"Rozy Redzhepov","M",26,183,94,"Turkmenistan","TKM","1996 Summer",1996,"Summer","Atlanta","Wrestling","Wrestling Men's Light-Heavyweight, Greco-Roman",NA
"2154",98874,"Thomas ""Ted"" Ranken","M",48,NA,NA,"Great Britain","GBR","1924 Summer",1924,"Summer","Paris","Shooting","Shooting Men's Running Target, Single Shot",NA
"2155",16692,"Declan Burns","M",20,178,78,"Ireland","IRL","1976 Summer",1976,"Summer","Montreal","Canoeing","Canoeing Men's Kayak Doubles, 500 metres",NA
"2156",68390,"Ernst Lehner","M",23,176,72,"Germany","GER","1936 Summer",1936,"Summer","Berlin","Football","Football Men's Football",NA
"2157",90048,"Ali Ouabbou","M",31,166,51,"Morocco","MAR","1972 Summer",1972,"Summer","Munich","Boxing","Boxing Men's Flyweight",NA
"2158",128898,"Osamu Watanabe","M",23,160,65,"Japan","JPN","1964 Summer",1964,"Summer","Tokyo","Wrestling","Wrestling Men's Featherweight, Freestyle","Gold"
"2159",23397,"Amy Cotton","F",24,180,78,"Canada","CAN","2004 Summer",2004,"Summer","Athina","Judo","Judo Women's Half-Heavyweight",NA
"2160",1455,"Neha Ahuja","F",24,162,54,"India","IND","2006 Winter",2006,"Winter","Torino","Alpine Skiing","Alpine Skiing Women's Slalom",NA
"2161",67635,"Emmanuel Lebesson","M",28,180,75,"France","FRA","2016 Summer",2016,"Summer","Rio de Janeiro","Table Tennis","Table Tennis Men's Singles",NA
"2162",13843,"Detlef Bothe","M",18,169,75,"East Germany","GDR","1976 Summer",1976,"Summer","Montreal","Canoeing","Canoeing Men's Canadian Doubles, 1,000 metres",NA
"2163",17341,"Selim akir","M",NA,NA,NA,"Turkey","TUR","1948 Summer",1948,"Summer","London","Equestrianism","Equestrianism Men's Jumping, Individual",NA
"2164",74268,"Aikaterini Mamouti","F",15,153,44,"Greece","GRE","1996 Summer",1996,"Summer","Atlanta","Gymnastics","Gymnastics Women's Floor Exercise",NA
"2165",98660,"Mara Teresa Ramrez Gmez","F",14,171,62,"Mexico","MEX","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 4 x 100 metres Medley Relay",NA
"2166",38969,"Zsolt Gspr","M",27,190,87,"Hungary","HUN","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 4 x 100 metres Medley Relay",NA
"2167",7771,"Jos Luz Zequinha Barbosa","M",23,184,68,"Brazil","BRA","1984 Summer",1984,"Summer","Los Angeles","Athletics","Athletics Men's 4 x 400 metres Relay",NA
"2168",131534,"John Youie Woodruff","M",21,189,75,"United States","USA","1936 Summer",1936,"Summer","Berlin","Athletics","Athletics Men's 800 metres","Gold"
"2169",9432,"Genevieve ""Gen"" Behrent","F",25,183,73,"New Zealand","NZL","2016 Summer",2016,"Summer","Rio de Janeiro","Rowing","Rowing Women's Coxless Pairs","Silver"
"2170",80260,"Serik Abduvaliyevich Mirbekov","M",28,176,83,"Uzbekistan","UZB","2016 Summer",2016,"Summer","Rio de Janeiro","Canoeing","Canoeing Men's Canadian Doubles, 1,000 metres",NA
"2171",22450,"Frank Donald ""Don"" Collinge","M",26,NA,NA,"Canada","CAN","1936 Summer",1936,"Summer","Berlin","Fencing","Fencing Men's Sabre, Team",NA
"2172",78296,"Wilhelm ""Willy"" Meisl","M",32,NA,NA,"Austria","AUT","1928 Summer",1928,"Summer","Amsterdam","Art Competitions","Art Competitions Mixed Literature, Epic Works",NA
"2173",39135,"Iulian P. ""Ion"" Gav","M",27,NA,NA,"Romania-2","ROU","1928 Winter",1928,"Winter","Sankt Moritz","Bobsleigh","Bobsleigh Men's Four/Five",NA
"2174",20203,"Chen Hua","F",22,170,58,"China","CHN","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 400 metres Freestyle",NA
"2175",72242,"Dimitar Lunchev","M",19,168,67,"Bulgaria","BUL","1996 Summer",1996,"Summer","Atlanta","Gymnastics","Gymnastics Men's Rings",NA
"2176",30992,"Galyna Volodymyrivna ""Galia"" Dvorak Khasanova","F",20,169,58,"Spain","ESP","2008 Summer",2008,"Summer","Beijing","Table Tennis","Table Tennis Women's Team",NA
"2177",68029,"Lee Ju-Hyeong","M",27,163,61,"South Korea","KOR","2000 Summer",2000,"Summer","Sydney","Gymnastics","Gymnastics Men's Floor Exercise",NA
"2178",67539,"milie Le Pennec","F",16,150,37,"France","FRA","2004 Summer",2004,"Summer","Athina","Gymnastics","Gymnastics Women's Balance Beam",NA
"2179",82181,"Carlo Leonardo Mornati","M",36,186,88,"Italy","ITA","2008 Summer",2008,"Summer","Beijing","Rowing","Rowing Men's Coxless Fours",NA
"2180",105038,"LeRoy Perry Samse","M",20,NA,NA,"United States","USA","1904 Summer",1904,"Summer","St. Louis","Athletics","Athletics Men's Pole Vault","Silver"
"2181",107155,"Rita Schmidt-Kirst","F",17,174,62,"East Germany","GDR","1968 Summer",1968,"Summer","Mexico City","Athletics","Athletics Women's High Jump",NA
"2182",117310,"Alexandru Szabo","M",19,183,84,"Romania","ROU","1956 Summer",1956,"Summer","Melbourne","Water Polo","Water Polo Men's Water Polo",NA
"2183",67046,"Larysa Semenivna Latynina (Diriy-)","F",29,161,52,"Soviet Union","URS","1964 Summer",1964,"Summer","Tokyo","Gymnastics","Gymnastics Women's Floor Exercise","Gold"
"2184",127160,"Stfan Volry","M",22,194,90,"Switzerland","SUI","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 200 metres Freestyle",NA
"2185",73055,"Clarence Douglas ""Clary"" MacKerrow","M",31,NA,NA,"Canada","CAN","1908 Summer",1908,"Summer","London","Lacrosse","Lacrosse Men's Lacrosse","Gold"
"2186",97031,"David Prinosil","M",23,184,79,"Germany","GER","1996 Summer",1996,"Summer","Atlanta","Tennis","Tennis Men's Doubles","Bronze"
"2187",21884,"Stephen Clarke","M",22,195,91,"Canada","CAN","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 4 x 100 metres Medley Relay",NA
"2188",21550,"Hannes Waldemar Cierpinski","M",29,170,59,"East Germany","GDR","1980 Summer",1980,"Summer","Moskva","Athletics","Athletics Men's Marathon","Gold"
"2189",69352,"Li Guangyuan","M",19,187,81,"China","CHN","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 200 metres Backstroke",NA
"2190",43477,"Erik Guay","M",28,178,84,"Canada","CAN","2010 Winter",2010,"Winter","Vancouver","Alpine Skiing","Alpine Skiing Men's Giant Slalom",NA
"2191",88701,"Grayna Oliszewska (-Baumgarten)","F",20,161,58,"Poland","POL","1980 Summer",1980,"Summer","Moskva","Athletics","Athletics Women's 400 metres",NA
"2192",132970,"Fuat Yildiz","M",27,158,50,"Germany","GER","1992 Summer",1992,"Summer","Barcelona","Wrestling","Wrestling Men's Light-Flyweight, Greco-Roman",NA
"2193",71327,"Angela Lpez","F",20,170,60,"Puerto Rico","PUR","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Women's 4 x 100 metres Medley Relay",NA
"2194",128401,"Wang Aichen","M",23,185,75,"China","CHN","2008 Summer",2008,"Summer","Beijing","Sailing","Sailing Men's Windsurfer",NA
"2195",57200,"Yuzo Kanemaru","M",24,178,75,"Japan","JPN","2012 Summer",2012,"Summer","London","Athletics","Athletics Men's 400 metres",NA
"2196",34931,"Kim Ruth Ferran","F",22,NA,NA,"Great Britain","GBR","1980 Winter",1980,"Winter","Lake Placid","Speed Skating","Speed Skating Women's 1,500 metres",NA
"2197",43399,"Svend Aage Grnvold","M",24,NA,NA,"Denmark","DEN","1928 Summer",1928,"Summer","Amsterdam","Rowing","Rowing Men's Coxed Eights",NA
"2198",15880,"Robert Charles ""Bob"" Bryan","M",26,193,92,"United States-1","USA","2004 Summer",2004,"Summer","Athina","Tennis","Tennis Men's Doubles",NA
"2199",28378,"Intars Dcmanis","M",22,197,93,"Latvia-2","LAT","2002 Winter",2002,"Winter","Salt Lake City","Bobsleigh","Bobsleigh Men's Four",NA
"2200",1143,"Jesper Agergrd Jensen","M",25,180,69,"Denmark","DEN","2000 Summer",2000,"Summer","Sydney","Cycling","Cycling Men's Mountainbike, Cross-Country",NA
"2201",104983,"Zeki amilolu","M",23,169,67,"Turkey","TUR","1960 Winter",1960,"Winter","Squaw Valley","Alpine Skiing","Alpine Skiing Men's Giant Slalom",NA
"2202",25039,"Ernest Alfred Dalton","M",35,NA,NA,"Canada","CAN","1932 Summer",1932,"Summer","Los Angeles","Fencing","Fencing Men's epee, Team",NA
"2203",52012,"Josef Imbach","M",25,NA,NA,"Switzerland","SUI","1920 Summer",1920,"Summer","Antwerpen","Athletics","Athletics Men's 100 metres",NA
"2204",75283,"Mir Saeid Marouflakrani","M",30,189,91,"Iran","IRI","2016 Summer",2016,"Summer","Rio de Janeiro","Volleyball","Volleyball Men's Volleyball",NA
"2205",23662,"Rodney Craig","M",23,174,77,"Great Britain","GBR","1968 Summer",1968,"Summer","Mexico City","Fencing","Fencing Men's Sabre, Team",NA
"2206",27195,"Marcel Carlos Paul Gaston Delaplane (De la Plane-)","M",24,NA,NA,"France","FRA","1906 Summer",1906,"Summer","Athina","Rowing","Rowing Men's Single Sculls","Gold"
"2207",125058,"Willy Franois Vanden Berghen","M",21,183,76,"Belgium","BEL","1960 Summer",1960,"Summer","Roma","Cycling","Cycling Men's Road Race, Individual","Bronze"
"2208",58159,"Masayuki Kawahara","M",24,172,72,"Japan","JPN","1980 Winter",1980,"Winter","Lake Placid","Speed Skating","Speed Skating Men's 1,000 metres",NA
"2209",92605,"Arne Pedersen","M",18,NA,NA,"Denmark","DEN","1936 Summer",1936,"Summer","Berlin","Cycling","Cycling Men's Team Pursuit, 4,000 metres",NA
"2210",12678,"Henri Louis Borio","M",24,170,69,"France","FRA","1976 Summer",1976,"Summer","Montreal","Gymnastics","Gymnastics Men's Individual All-Around",NA
"2211",7229,"E. Gladys Baldwin Lopez (-de Seminario-) ","F",34,167,67,"Peru","PER","1972 Summer",1972,"Summer","Munich","Shooting","Shooting Mixed Small-Bore Rifle, Prone, 50 metres",NA
"2212",7036,"Simon Francis Baker","M",30,186,70,"Australia","AUS","1988 Summer",1988,"Summer","Seoul","Athletics","Athletics Men's 50 kilometres Walk",NA
"2213",12678,"Henri Louis Borio","M",28,170,69,"France","FRA","1980 Summer",1980,"Summer","Moskva","Gymnastics","Gymnastics Men's Team All-Around",NA
"2214",85315,"Filip Nepejchal","M",17,177,70,"Czech Republic","CZE","2016 Summer",2016,"Summer","Rio de Janeiro","Shooting","Shooting Men's Small-Bore Rifle, Prone, 50 metres",NA
"2215",57314,"Sami Hannu Antero Kapanen","M",24,177,80,"Finland","FIN","1998 Winter",1998,"Winter","Nagano","Ice Hockey","Ice Hockey Men's Ice Hockey","Bronze"
"2216",92849,"Istvn Pelle","M",25,NA,NA,"Hungary","HUN","1932 Summer",1932,"Summer","Los Angeles","Gymnastics","Gymnastics Men's Team All-Around",NA
"2217",42267,"Elka Graham (-Whalan)","F",22,187,67,"Australia","AUS","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 200 metres Freestyle",NA
"2218",36458,"Jerry Joseph Fotheringill","M",21,180,75,"United States-2","USA","1964 Winter",1964,"Winter","Innsbruck","Figure Skating","Figure Skating Mixed Pairs",NA
"2219",83984,"Ahmed Nabil Khader","M",18,196,81,"Egypt","EGY","2004 Summer",2004,"Summer","Athina","Fencing","Fencing Men's epee, Team",NA
"2220",61087,"Frank Klawonn","M",22,196,91,"East Germany","GDR","1988 Summer",1988,"Summer","Seoul","Rowing","Rowing Men's Coxed Fours","Gold"
"2221",118825,"Hassan Hosni Tawfik","M",24,NA,NA,"Egypt","EGY","1936 Summer",1936,"Summer","Berlin","Fencing","Fencing Men's epee, Team",NA
"2222",26083,"Joo Pinto de Faria","M",35,NA,NA,"Brazil","BRA","1948 Summer",1948,"Summer","London","Shooting","Shooting Men's Small-Bore Rifle, Prone, 50 metres",NA
"2223",84840,"Anatoly Ivanovich Nazarenko","M",23,177,82,"Soviet Union","URS","1972 Summer",1972,"Summer","Munich","Wrestling","Wrestling Men's Middleweight, Greco-Roman","Silver"
"2224",59974,"Kim Hyeon-Gi","M",30,174,62,"South Korea","KOR","2014 Winter",2014,"Winter","Sochi","Ski Jumping","Ski Jumping Men's Normal Hill, Individual",NA
"2225",95906,"Lida Peyton ""Eliza"" Pollock (McMillen-)","F",63,NA,NA,"Cincinnati Archers","USA","1904 Summer",1904,"Summer","St. Louis","Archery","Archery Women's Team Round","Gold"
"2226",13435,"John Edward Borein","M",59,NA,NA,"United States","USA","1932 Summer",1932,"Summer","Los Angeles","Art Competitions","Art Competitions Mixed Painting, Unknown Event",NA
"2227",132767,"Antonina Oleksandrivna Yefremova","F",27,176,60,"Ukraine","UKR","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Women's 400 metres",NA
"2228",49507,"Wayne Anthony Holmes","M",22,164,48,"United States","USA","1972 Summer",1972,"Summer","Munich","Wrestling","Wrestling Men's Light-Flyweight, Greco-Roman",NA
"2229",97165,"Grayna Prokopek-Janacek","F",27,168,56,"Poland","POL","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Women's 400 metres",NA
"2230",100645,"Lorenzo Rico Daz","M",26,185,86,"Spain","ESP","1988 Summer",1988,"Summer","Seoul","Handball","Handball Men's Handball",NA
"2231",50142,"Henry William Furse ""Bill"" Hoskyns","M",45,183,71,"Great Britain","GBR","1976 Summer",1976,"Summer","Montreal","Fencing","Fencing Men's Sabre, Team",NA
"2232",118199,"David ""Dave"" Tamburrino","M",25,167,67,"United States","USA","1998 Winter",1998,"Winter","Nagano","Speed Skating","Speed Skating Men's 1,500 metres",NA
"2233",20307,"Chen Yang","F",25,180,97,"China","CHN","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Women's Discus Throw",NA
"2234",58821,"Angelika Kern","F",19,158,46,"West Germany","FRG","1972 Summer",1972,"Summer","Munich","Gymnastics","Gymnastics Women's Balance Beam",NA
"2235",115190,"Luke Henri Steyn","M",20,182,81,"Zimbabwe","ZIM","2014 Winter",2014,"Winter","Sochi","Alpine Skiing","Alpine Skiing Men's Giant Slalom",NA
"2236",130165,"Emil Edvin Wide (Hermansson-)","M",28,170,62,"Sweden","SWE","1924 Summer",1924,"Summer","Paris","Athletics","Athletics Men's Cross-Country, Team",NA
"2237",80778,"Tams Mocsai","M",25,196,93,"Hungary","HUN","2004 Summer",2004,"Summer","Athina","Handball","Handball Men's Handball",NA
"2238",11671,"Suzanne Brigit ""Sue"" Bird","F",27,175,66,"United States","USA","2008 Summer",2008,"Summer","Beijing","Basketball","Basketball Women's Basketball","Gold"
"2239",126179,"Franco Vescovi","M",22,NA,NA,"Italy","ITA","1952 Summer",1952,"Summer","Helsinki","Boxing","Boxing Men's Welterweight",NA
"2240",85350,"Christine Margaret Nesbitt","F",24,171,68,"Canada","CAN","2010 Winter",2010,"Winter","Vancouver","Speed Skating","Speed Skating Women's Team Pursuit (6 laps)",NA
"2241",19817,"Soraya Chaouch","F",15,160,50,"France","FRA","2004 Summer",2004,"Summer","Athina","Gymnastics","Gymnastics Women's Floor Exercise",NA
"2242",15104,"Federica Brignone","F",19,168,57,"Italy","ITA","2010 Winter",2010,"Winter","Vancouver","Alpine Skiing","Alpine Skiing Women's Giant Slalom",NA
"2243",5291,"Marcia Arriaga Larrinua","F",16,168,58,"Mexico","MEX","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Women's 100 metres Freestyle",NA
"2244",132464,"Magali Yaez Canchola","F",23,169,53,"Mexico","MEX","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Women's 4 x 400 metres Relay",NA
"2245",99487,"Krijnis Rdlihs","M",25,189,93,"Latvia","LAT","2006 Winter",2006,"Winter","Torino","Ice Hockey","Ice Hockey Men's Ice Hockey",NA
"2246",87212,"Sylwia Nowak (-Trbacka)","F",21,170,58,"Poland","POL","1998 Winter",1998,"Winter","Nagano","Figure Skating","Figure Skating Mixed Ice Dancing",NA
"2247",130057,"Beverley Joy Whitfield","F",18,163,57,"Australia","AUS","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Women's 4 x 100 metres Medley Relay",NA
"2248",109565,"Brian Shenton","M",29,175,70,"Great Britain","GBR","1956 Summer",1956,"Summer","Melbourne","Athletics","Athletics Men's 200 metres",NA
"2249",35448,"Fiolet","M",NA,NA,NA,"Pupilles de Neptune de Lille #2-1","FRA","1900 Summer",1900,"Summer","Paris","Water Polo","Water Polo Men's Water Polo","Bronze"
"2250",77452,"Beverly McDonald (-Stewart)","F",26,169,59,"Jamaica","JAM","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Women's 200 metres",NA
"2251",43154,"Ricco Gro","M",35,179,75,"Germany","GER","2006 Winter",2006,"Winter","Torino","Biathlon","Biathlon Men's 12.5 kilometres Pursuit",NA
"2252",23779,"Rene Cretet-Flavier","F",NA,NA,NA,"France","FRA","1928 Summer",1928,"Summer","Amsterdam","Diving","Diving Women's Platform",NA
"2253",129959,"Mary Rebecca Whipple","F",32,160,48,"United States","USA","2012 Summer",2012,"Summer","London","Rowing","Rowing Women's Coxed Eights","Gold"
"2254",88758,"Keith Anthony Oliver","M",24,172,68,"Great Britain","GBR","1972 Winter",1972,"Winter","Sapporo","Biathlon","Biathlon Men's 20 kilometres",NA
"2255",15765,"Caroline Brunet","F",23,175,70,"Canada","CAN","1992 Summer",1992,"Summer","Barcelona","Canoeing","Canoeing Women's Kayak Fours, 500 metres",NA
"2256",62715,"Yevgeny Nikolayevich Koptelov","M",22,190,72,"Russia","RUS","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 4 x 100 metres Medley Relay",NA
"2257",124822,"Leendert van Oosten","M",23,NA,NA,"Netherlands","NED","1908 Summer",1908,"Summer","London","Wrestling","Wrestling Men's Light-Heavyweight, Greco-Roman",NA
"2258",45298,"Tyler S. Hamilton","M",29,172,65,"United States","USA","2000 Summer",2000,"Summer","Sydney","Cycling","Cycling Men's Individual Time Trial",NA
